@relation census-rmv-all-sm

@attribute year numeric
@attribute gq {HH_in_1970_definition_but_sampled_as_larger_unit,Other_group_quarters,Institution}
@attribute gqtypeg {NA_(household),Rooming_house,Other_institutions,Other_non-instit_GQ_and_unknown,Correctional_institutions,College_dormitory,Mental_institutions,Military}
@attribute farm {Non-Farm,Farm}
@attribute ownershg {Rented,Owned_or_being_bought_(loan)}
@attribute value numeric
@attribute rent numeric
@attribute ftotinc numeric
@attribute nfams numeric
@attribute ncouples numeric
@attribute nmothers numeric
@attribute nfathers numeric
@attribute momloc numeric
@attribute stepmom numeric
@attribute momrule numeric
@attribute poploc numeric
@attribute steppop numeric
@attribute poprule numeric
@attribute sploc numeric
@attribute sprule numeric
@attribute famsize numeric
@attribute nchild numeric
@attribute nchlt5 numeric
@attribute famunit numeric
@attribute eldch numeric
@attribute yngch numeric
@attribute nsibs numeric
@attribute relateg {Spouse,Head_Householder,Child,Partner_friend_visitor,Sibling,Other_relatives,Grandchild,Other_non-relatives,Sibling-in-Law,Institutional_inmates,Parent-in-Law,Parent,Child-in-law}
@attribute age numeric
@attribute sex {Female,Male}
@attribute raceg {White,Black_Negro,Japanese,Other_race_nec,Chinese,Other_Asian_or_Pacific,American_Indian}
@attribute chborn numeric
@attribute bplg {California,Louisiana,Washington,Ohio,Central_America,Nebraska,Illinois,New_Jersey,Abroad_(unknown)_or_at_sea,Japan,Cuba,Virginia,Missouri,Portugal,Texas,Pennsylvania,Turkey,North_Carolina,Mexico,South_America,Tennessee,Minnesota,Indonesia,Mississippi,New_York,Michigan,Oklahoma,Massachusetts,Kansas,Georgia,Alabama,Iowa,Iran,USSR_Russia,Oregon,Canada,Australia_and_New_Zealand,Arkansas,Hawaii,Korea,Kentucky,Belgium,Arizona,Philippines,Sweden,West_Virginia,England,Puerto_Rico,United_Kingdom_ns,Yugoslavia,North_Dakota,Germany,Connecticut,Indiana,Maryland,Colorado,Idaho,Iceland,Vietnam,Lithuania,West_Indies,New_Mexico,Lebanon,South_Dakota,Greece,Rhode_Island,Nevada,Utah,Spain,Finland,Montana,U_S__Virgin_Islands,India,China,Wisconsin,Hungary,Africa,Poland,Laos,Florida,Netherlands,Italy,Pacific_Islands,Guam,Wyoming,Thailand,Saudi_Arabia,District_of_Columbia,South_Carolina,Scotland,Ireland,Cambodia_(Kampuchea),Israel_Palestine,Vermont,Denmark,France,Romania,Czechoslovakia,New_Hampshire,Austria,Cyprus,Afghanistan,Syria,Switerland,Alaska,Maine,Delaware,Iraq,Norway,Malaysia}
@attribute school {No_not_in_school,Yes_in_school}
@attribute educrec {1_to_3_years_of_college,Grade_12,None_or_preschool,Grade_10,Grade_5-8,Grade_9,Grade_11,Grade_1-4,4+_years_of_college}
@attribute schltype {Other_private_1980,Public_school,Church-related_(1980)}
@attribute empstatg {Not_in_labor_force,Employed,Unemployed}
@attribute labforce {No_not_in_labor_force,Yes_in_labor_force}
@attribute occ1950 {Cashiers,Stenographers_typists_and_secretaries,Attendants_hospital_and_other_institution,Janitors_and_sextons,Purchasing_agents_and_buyers_(nec),Laborers_(nec),Social_and_welfare_workers_except_group,Foremen_(nec),Clerical_and_kindred_workers_(n_e_c_),Managers_officials_and_proprietors_(nec),Bookkeepers,Waiters_and_waitresses,Attendants_professional_and_personal_service_(nec),Salesmen_and_sales_clerks_(nec),Farm_foremen,Members_of_the_armed_services,Bank_tellers,Shipping_and_receiving_clerks,Real_estate_agents_and_brokers,Professional_technical_99_kindred_workers_(nec),Entertainers_(nec),Cooks_except_private_household,Painters_construction_and_maintenance,Machinists,Designers,Newsboys,Operative_and_kindred_workers_(nec),Automobile-mechanics_and_repairmen,Private_household_workers_(nec),Airplane-mechanics_and_repairmen,Filers_grinders_and_polishers_metal,Stock_and_bond_salesmen,Psychologists,Insurance_agents_and_brokers,Industrial-Engineers,Guards_watchmen_and_doorkeepers,Nurses_professional,Housekeepers_private_household,Charwomen_and_cleaners,Teachers_(n_e_c_),Office_machine_operators,Housekeepers_and_stewards_except_private_household,Subject_not_specified-Professors,Radio_and_television-mechanics_and_repairmen,Therapists_and_healers_(nec),Medical_and_dental-technicians,Musicians_and_music_teachers,Draftsmen,Physicians_and_surgeons,Attendants_and_assistants_library,Hucksters_and_peddlers,Farm_laborers_wage_workers,Truck_and_tractor_drivers,Tool_makers_and_die_makers_and_setters,Service_workers_except_private_household_(nec),Attendants_auto_service_and_parking,Buyers_and_dept_heads_store,Editors_and_reporters,Telephone_operators,Mechanics_and_repairmen_(nec),Meat_cutters_except_slaughter_and_packing_house,Personnel_and_labor_relations_workers,Attendants_physicians_and_dentists_office,Engineers_(nec),Accountants_and_auditors,Mechanical-Engineers,Officials_250_administratators_(nec)_public_administration,Sawyers,Dentists,Office_machine-mechanics_and_repairmen,Carpenters,Farm_managers,Welders_and_flame_cutters,Biological_scientists,Firemen_fire_protection,Artists_and_art_teachers,Bus_drivers,Electricians,Deliverymen_and_routemen,Plumbers_and_pipe_fitters,Practical_nurses,Lawyers_and_judges,Pattern_and_model_makers_except_paper,Photographic_process_workers,Gardeners_except_farm_and_groundskeepers,Mail_carriers,Barbers_beauticians_and_manicurists,Painters_except_construction_or_maintenance,Messengers_and_office_boys,Inspectors_(nec),Molders_metal,Nonscientific_subjects-Professors,Authors,Auto_mechanics_apprentice,Technicians_(nec),Bakers,Counter_and_fountain_workers,Cement_and_concrete_finishers,Testing-technicians,Laundry_and_dry_cleaning_Operatives,Mine_operatives_and_laborers,Policemen_and_detectives,Tailors_and_tailoresses,Bartenders,Advertising_agents_and_salesmen,Attendants_recreation_and_amusement,Ticket_station_and_express_agents,Taxicab_drivers_and_chauffeurs,Electrical-Engineers,Stationary_firemen,Radio_operators,Librarians,Architects,Surveyors,Economists,Recreation_and_group_workers,Jewelers_watchmakers_goldsmiths_and_silversmiths,Civil-Engineers,Structural_metal_workers,Collectors_bill_and_account,Longshoremen_and_stevedores,Dispatchers_and_starters_vehicle,Compositors_and_typesetters,Mathematics-Professors,Farmers_(owners_and_tenants),Linemen_and_servicemen_telegraph_telephone_540_power,Cabinetmakers,Upholsterers,Postmasters,Auctioneers,Clergymen,Oilers_and_greaser_except_auto,Inspectors_public_administration,Roofers_and_slaters,Dieticians_and_nutritionists,Excavating_grading_and_road_machinery_operators,Tinsmiths_coppersmiths_and_sheet_metal_workers,Chemical-Engineers,Aeronautical-Engineers,Glaziers,Dressmakers_and_seamstresses_except_factory,Pressmen_and_plate_printers_printing,Photoengravers_571_lithographers,Motion_picture_projectionists,Ushers_recreation_and_amusement,Brickmasonsstonemasons_and_tile_setters,Religious_workers,Brakemen_railroad,Sports_instructors_and_officials,Optometrists,Porters,Managers_230_superintendants_building,Engravers_except_engravers,Shoemakers_and_repairers_except_factory,Cranemenderrickmen_and_hoistmen,Funeral_directors_and_embalmers,Dancers_and_dancing_teachers,Stationary_engineers,Opticians_and_lens_grinders_and_polishers,Bookbinders,Airplane_pilots_and_navigators,Veterinarians,Millwrights,Heat_treaters_annealers_temperers,Photographers,Officers_pilots_pursers_and_engineers_ship,Conductors_railroad,Sheriffs_and_bailiffs,Watchmen_(crossing)_and_bridge_tenders,Job_setters_metal,Fishermen_and_oystermen,Plasterers,Aricultural_sciences-Professors,Demonstrators,Asbestos_and_insulation_workers,Pharmacists,Chiropractors,Psychology-Professors,Misc_social_scientists,Forgemen_and_hammermen,Mining-Engineers}
@attribute occscore numeric
@attribute sei numeric
@attribute ind1950 {Food_stores_except_dairy,Crude_petroleum_and_natural_gas_extraction,Hospitals,Misc_business_services,Printing_publishing_and_allied_industries,Construction,Misc_wholesale_trade,Aircraft_and_parts,Electrical_machinery_equipment_and_supplies,Not_specified_retail_trade,Liquor_stores,Eating_and_drinking__places,Services_incidental_to_transportation,Welfare_and_religious_services,Theaters_and_motion_pictures,Auto_repair_services_and_garages,Petroleum_refining,Apparel_and_accessories_stores_except_shoe,Agriculture,Jewelry_stores,Federal_public_administration,Banking_and_credit,Retail_florists,Furniture_and_house_furnishings_stores,Electrical_goods_hardware_and_plumbing_equipment,Real_estate,Educational_services,Hotels_and_lodging_places,Air_transportation,Food_and_related_products,General_merchandise,Motor_vehicles_and_accessories_retailing,Private_households,Warehousing_and_storage,Misc_machinery,Fabricated_steel_products,Security_and_commodity_brokerage_and_invest_companies,Furniture_and_fixtures,Gasoline_service_stations,Telephone,Insurance,Medical_and_other_health_services_except_hospitals,Primary_nonferrous_industries,Apparel_and_accessories,Office_and_store_machines,Misc_retail_stores,Professional_equipment,Trucking_service,Misc_chemicals_and_allied_products,Misc_repair_services,Engineering_and_architectural_services,Misc_fabricated_textile_products,Misc_wood_products,Accounting_auditing_and_bookkeeping_services,Misc_personal_services,Beverage_industries,Photographic_equipment_and_supplies,Local_public_administration,Rubber_products,Radio_broadcasting_and_television,Misc_petroleum_and_coal_products,Water_transportation,Motor_vehicles_and_equipment,Dry_goods_apparel,Paperboard_containers_and_boxes,Other_primary_iron_and_steel_industries,Pottery_and_related_prods,Postal_service,Glass_and_glass_products,Advertising,Bakery_products,Misc_manufacturing_industries,Ship_and_boat_building_and_repairing,Confectionary_and_related_products,Legal_services,Misc_professional_and_related,Street_railways_and_bus_lines,Cement_concrete_gypsum_and_plaster_products,Footwear_except_rubber,Not_specified_food_industries,Machinery_equipment_and_supplies,Railroads_and_railway,Shoe_stores,Motor_vehicles_and_motor_vehicle_equipment,Dairy_prods_stores_and_milk_retailing,Lumber_and_building_material_retailing,Pulp_paper_and_paper-board_mills,Misc_entertainment_and_recreation_services,Drugs_chemicals_and_allied_products,Agricultural_machinery_and_tractors,Meat_products,Nonprofit_membership_organizs,Water_supply,Not_specified_wholesale_trade,Misc_food_preparations_and_kindred_products,Household_appliance_and_radio_stores,Canning_and_preserving_fruits_vegetables_and_seafoods,Laundering_cleaning_and_dyeing,Hardware_and_farm_implement_stores,Nonmettalic__mining_and_quarrying_except_fuel,Blast_furnaces_steel_works_336_rolling_mills,Leather_products_except_footwear,Taxicab_service,Drugs_and_medicines,Drug_stores,Misc_nonmetallic_mineral_and_stone_products,Bowling_alleys_and_billiard_and_pool_parlors,Petroleum_products,Sawmills_planing_mills_and_mill_work,Not_specified_metal_industries,Five_and_ten_cent_stores,Electric_light_and_power,Carpets_rugs_and_other_floor_coverings,Paints_varnishes_and_related_products,Electric-gas_utilities,Tobacco_manufactures,Dressmaking_shops,Telegraph,Yarn_thread_and_fabric,Sanitary_services,Forestry,Gas_and_steam_supply_systems,Dairy_products,Misc_textile_mill_products,Railroad_and_misc_transportation_equipment,Misc_paper_and_pulp_products,Knitting_mills,Metal_mining,Fuel_and_ice_retailing,Structural_clay_products,Shoe_repair_shops}
@attribute classwkg {Works_for_wages_salary,Self-employed}
@attribute wkswork2 {40-47_weeks,14-26_weeks,50-52_weeks,48-49_weeks,1-13_weeks,27-39_weeks}
@attribute hrswork2 {15-29_hours,49-59_hours,40_hours,30-34_hours,60+_hours,35-39_hours,41-48_hours,1-14_hours}
@attribute yrlastwk {Worked_3-5_yrs_ago,Worked_current_yr,Never_worked,Worked_previous_yr,Worked_6-10_yrs_ago,Worked_more_than_10_yrs_ago,Worked_2_yrs_prior}
@attribute workedyr {No,Yes}
@attribute inctot numeric
@attribute incwage numeric
@attribute incbus numeric
@attribute incfarm numeric
@attribute incss numeric
@attribute incwelfr numeric
@attribute incother numeric
@attribute poverty numeric
@attribute migrat5g {Same_state_countydifferent_house,Same_house,Same_state_different_county,Abroad,Different_state}
@attribute migplac5 {California,Same_house,Abroad_n_s,Connecticut,Arizona,Oregon,Arkansas,New_York,Alabama,Ohio,Michigan,United_States_n_s__or_confidential,West_Virginia,Massachusetts,Illinois,Pennsylvania,Washington,Kansas,Colorado,New_Jersey,Florida,Hawaii,Puerto_Rico,Delaware,Texas,New_Mexico,Oklahoma,Tennessee,Virginia,North_Carolina,New_Hampshire,Georgia,Louisiana,Minnesota,South_Carolina,Wisconsin,Maine,North_Dakota,Idaho,Missouri,Maryland,Kentucky,Mississippi,Indiana,District_of_Columbia,Utah,Nevada,Rhode_Island,Vermont}
@attribute movedin numeric
@attribute vetstat {No_Service,Yes}
@attribute tranwork {Auto,Walked_only,Bus_or_streetcar,Truck,Motorcycle,Van,Worked_at_home,Bicycle,Other,Taxicab}
@attribute marst {Married_spouse_present,Never_married_single,Divorced,Widowed,Separated,Married_spouse_absent}

@data
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,450,37815,1,1,1,1,2,0,1,1,0,1,0.600033,0,7,0.600534,0,1,99,99,4,Head_Householder,17,Female,White,0,California,Yes_in_school,Grade_11,Public_school,Not_in_labor_force,No_not_in_labor_force,Operative_and_kindred_workers_(nec),0,0,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,No,235478.337675,0,0,0,0,22422.325484,0,334,Same_house,Same_house,0,No_Service,Auto,Never_married_single
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500,0,28260,1,1,1,0.552104,2,0.083667,1,1,0,1,0,0,3.518704,0,0,1,99,99,0,Child,14,Female,White,1.658905,California,Yes_in_school,Grade_5-8,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),0,0,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,Yes,999999,999999,238796.957749,242497.682532,99999,99999,99999,481,Same_house,Same_house,0,No_Service,Auto,Never_married_single
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500,0,39951.298764,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,58,Female,White,2,California,No_not_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),27,72,Educational_services,Works_for_wages_salary,50-52_weeks,15-29_hours,Never_worked,Yes,25005,25005,0,0,22935.291416,0,0,501,Same_house,Same_house,0,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),571931.246994,0,46715,1,0.686039,1,1,0,0,0.367735,0,0,0.273714,4,0.409987,5,0.600534,1,1,74.358049,73.241483,0,Other_relatives,25,Male,White,1.658905,Florida,No_not_in_school,Grade_12,Public_school,Employed,Yes_in_labor_force,Roofers_and_slaters,22,15,Construction,Works_for_wages_salary,50-52_weeks,41-48_hours,Never_worked,Yes,235478.337675,10005,0,0,0,0,0,501,Same_house,Same_house,0,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,571931.246994,325,8770,1.14813,1,1,0.552104,0.635772,0,0,0,0,0.273714,1,1,3,1,1,1,0,0,0,Spouse,17,Female,White,1,California,Yes_in_school,Grade_12,Public_school,Not_in_labor_force,No_not_in_labor_force,Waiters_and_waitresses,15.181196,16,Misc_entertainment_and_recreation_services,Works_for_wages_salary,50-52_weeks,40_hours,Worked_previous_yr,Yes,1360,1005,238796.957749,0,0,0,355,149,Different_state,Oregon,1.233133,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),571931.246994,113.273046,38310,1,0.686039,0,0.552104,0,0,0,0.292418,0,0,2,2,2,0,0,1,99,99,0,Head_Householder,51,Female,White,0,South_Dakota,No_not_in_school,Grade_12,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),26,72,Educational_services,Works_for_wages_salary,27-39_weeks,40_hours,Never_worked,Yes,20005,20005,0,0,0,0,22716.217602,287.898798,Same_house,Same_house,1.233133,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),571931.246994,0,33105,1,1,1,1,0,0.083667,0,0,0.000334,0,1,1,3,1,0,1,11,11,0,Spouse,32.576152,Female,White,1,New_Jersey,No_not_in_school,Grade_12,Public_school,Not_in_labor_force,No_not_in_labor_force,Nurses_professional,15.181196,46,Educational_services,Works_for_wages_salary,14-26_weeks,40_hours,Worked_previous_yr,Yes,235478.337675,7155,0,0,0,0,0,501,Same_house,Same_house,0,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,47115,1,1,0,0,0,0,0,0,0,0,2,1,2,0.600534,0,1,99,73.241483,0,Head_Householder,28,Female,White,1.658905,California,No_not_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,Buyers_and_dept_heads_store,41,24.184369,Misc_manufacturing_industries,Works_for_wages_salary,50-52_weeks,49-59_hours,Never_worked,Yes,33510,33005,0,242497.682532,0,0,22716.217602,287.898798,Same_house,Same_house,1,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),72500,113.273046,14715,1,1,0,0,0,0,0.367735,0,0,0,1,0.409987,2,0,0,1,99,99,0,Spouse,72,Female,White,1.658905,Pennsylvania,No_not_in_school,Grade_5-8,Public_school,Employed,No_not_in_labor_force,Operative_and_kindred_workers_(nec),0,0,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,No,1995,0,238796.957749,0,1995,0,22716.217602,287.898798,Same_house,Same_house,0,No_Service,Auto,?
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000,0,75000,1.14813,0.686039,0,0,0,0,0,0.292418,0,0.273714,1,2,2,0,0.131597,1,99,73.241483,0,Spouse,59,Male,White,1.658905,California,No_not_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),20,8,Advertising,Self-employed,40-47_weeks,30-34_hours,Never_worked,Yes,65010,0,15005,0,0,0,0,501,Same_house,Same_house,0,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,113.273046,18575,1,1,0.700401,1,2,0.083667,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,32.576152,Female,White,1.658905,California,Yes_in_school,None_or_preschool,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),0,0,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,Yes,999999,245748.865898,999999,999999,22935.291416,99999,99999,251,Same_house,California,0,No_Service,Auto,Never_married_single
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,155,9505,1,0,0,0,0,0,0,0,0,0,0,0,3.518704,0,0,1,99,99,0,Head_Householder,32.576152,Female,White,3,Abroad_(unknown)_or_at_sea,No_not_in_school,Grade_5-8,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),22,18,Eating_and_drinking__places,Works_for_wages_salary,50-52_weeks,35-39_hours,Never_worked,Yes,9505,9505,238796.957749,0,0,0,0,250,Abroad,Abroad_n_s,1.233133,No_Service,Auto,Married_spouse_absent
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,175,39951.298764,1,1,0.700401,1,0,0,0,0.292418,0,0.273714,1,1,8,0.600534,1,1,13,1,0.653808,Spouse,35,Female,White,1.658905,Mexico,No_not_in_school,Grade_5-8,Public_school,Not_in_labor_force,No_not_in_labor_force,Operative_and_kindred_workers_(nec),0,24.184369,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,No,0,0,238796.957749,0,0,22422.325484,0,67,Same_house,Same_house,0,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),77500,0,14600,1,1,1,1,2,0,1,1,0,1,0,0,3.518704,0,0,1,99,99,1,Head_Householder,10,Male,Black_Negro,1.658905,California,Yes_in_school,Grade_1-4,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),0,0,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,Yes,999999,999999,999999,999999,99999,22422.325484,99999,197,Same_house,Same_house,0,No_Service,Auto,Never_married_single
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),77500,0,28670,1,1,0,0,0.635772,0.083667,0,0.292418,0,0,2,1,3.518704,0,0,1.057782,99,73.241483,0,Head_Householder,30,Female,Black_Negro,1.658905,Colorado,No_not_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,Foremen_(nec),37,49,Beverage_industries,Works_for_wages_salary,50-52_weeks,41-48_hours,Never_worked,Yes,16835,245748.865898,0,0,0,0,0,501,Same_house,Same_house,1.233133,Yes,Auto,?
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000,0,16670,1,0,1,0,2,4,1,0,0,0,0,0,3.518704,0,0,1,99,99,0,Head_Householder,32.576152,Female,White,0,Texas,No_not_in_school,Grade_12,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),22,24.184369,Pulp_paper_and_paper-board_mills,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,Yes,12395,12395,0,0,22935.291416,22422.325484,22716.217602,341,Same_state_countydifferent_house,California,1,No_Service,Auto,Never_married_single
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),200000,0,75000,1,1,1,1,0,0,0,0,0.000334,0,1,1,3,1,0,1.057782,24,24,0,Head_Householder,48,Female,White,1.658905,New_Jersey,No_not_in_school,4+_years_of_college,Public_school,Employed,No_not_in_labor_force,Teachers_(n_e_c_),27,72,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Worked_2_yrs_prior,No,0,0,0,242497.682532,0,0,0,501,Same_house,Same_house,0,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),62500,0,20010,1.14813,1,1,1,0,0.083667,0,0.292418,0,0,2,1,3.518704,0.600534,0,1,12,7,0.653808,Head_Householder,41,Male,Black_Negro,1.658905,California,No_not_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Truck_and_tractor_drivers,15.181196,24.184369,Trucking_service,Works_for_wages_salary,48-49_weeks,60+_hours,Never_worked,Yes,12005,12005,0,0,0,0,0,271,Same_house,Same_house,1.233133,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000,0,30810,1,0.686039,1,1,0,0.083667,0.367735,0,0,0.273714,0.600033,0.409987,6,4,0,1.057782,20,6,0,Head_Householder,46,Male,White,1.658905,California,No_not_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,Accountants_and_auditors,15.181196,24.184369,Misc_business_services,Self-employed,50-52_weeks,49-59_hours,Never_worked,Yes,30005,0,30005,0,0,22422.325484,0,306,Same_house,Same_house,1,Yes,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,113.273046,12160,1,1,1,1,0,0,0,0,0,0.273714,2,1,6,4,1,1,13,4,0,Head_Householder,35,Male,White,1.658905,Mexico,No_not_in_school,Grade_1-4,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Electrical_machinery_equipment_and_supplies,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,Yes,11505,11505,0,242497.682532,0,22422.325484,0,125,Same_house,Same_house,2,No_Service,Truck,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),571931.246994,113.273046,39951.298764,1,1,0,0,0,0.083667,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,36,Female,White,2,New_York,No_not_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),24,44,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,Yes,16005,16005,0,0,0,22422.325484,0,287.898798,Same_state_countydifferent_house,California,0,No_Service,Auto,?
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000,0,39951.298764,1,1,1,1,0,0,0.367735,0,0,0,1,1,4,2,0,1,7,5,0,Spouse,33,Female,White,2,Missouri,No_not_in_school,Grade_12,Public_school,Employed,No_not_in_labor_force,Stenographers_typists_and_secretaries,22,61,Hospitals,Works_for_wages_salary,14-26_weeks,40_hours,Worked_previous_yr,Yes,1705,1705,0,0,0,0,0,375,Same_house,California,0,No_Service,Auto,Married_spouse_present
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),571931.246994,0,15005,1,0.686039,1,0.552104,2,0,1,0.292418,0,0.273714,0,0.409987,4,0,0,1,99,99,0.653808,Head_Householder,6,Male,White,1.658905,California,Yes_in_school,None_or_preschool,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),15.181196,0,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,Yes,999999,245748.865898,238796.957749,999999,99999,99999,22716.217602,203,Same_house,Same_house,1.233133,No_Service,Auto,Never_married_single
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,135,4005,1,0,0.700401,0,0,0.083667,0,0,0,0,0,0,3.518704,0,0,1,99,73.241483,0.653808,Head_Householder,32.576152,Female,White,1.658905,California,No_not_in_school,Grade_12,Public_school,Not_in_labor_force,No_not_in_labor_force,Waiters_and_waitresses,11,16,Eating_and_drinking__places,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,No,235478.337675,0,0,0,22935.291416,0,0,287.898798,Same_house,Same_house,7,Yes,Auto,Never_married_single
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),571931.246994,0,20915,1.14813,0,0,0,0,0,0,0.292418,0,0,0,0,1,0,0,2,74.358049,99,0,Other_non-relatives,61,Female,White,4,California,No_not_in_school,Grade_9,Public_school,Not_in_labor_force,No_not_in_labor_force,Waiters_and_waitresses,15.181196,16,Eating_and_drinking__places,Works_for_wages_salary,50-52_weeks,40_hours,Worked_3-5_yrs_ago,Yes,810,205,238796.957749,0,22935.291416,22422.325484,0,21,Same_house,Same_house,1.233133,No_Service,Auto,?
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,325,20005,1,1,1,0.552104,0,0,0,0,0,0.273714,2,1,8,6,2,1,12,0,0,Head_Householder,44,Male,White,1.658905,California,No_not_in_school,Grade_9,Public_school,Employed,Yes_in_labor_force,Salesmen_and_sales_clerks_(nec),24,47,Shoe_stores,Works_for_wages_salary,50-52_weeks,49-59_hours,Never_worked,Yes,20005,20005,0,0,0,0,0,167,Different_state,Texas,1,No_Service,Auto,?
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,571931.246994,165,39951.298764,1,1,1,1,2,0,1,1,0.000334,1,0,0,3.518704,0,0,1,74.358049,99,0,Child,0,Male,White,1.658905,California,No_not_in_school,Grade_12,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),0,0,Educational_services,Works_for_wages_salary,50-52_weeks,40_hours,Never_worked,Yes,999999,245748.865898,999999,242497.682532,99999,99999,99999,287.898798,Same_house,Same_house,1.233133,No_Service,Auto,?
